date,volume,wind_production,price,temperature,precip,windspeed,magazine_level,magazine_deviation,hydro_balance,inflow,precip_energy,easter,easterweek,christmas,newyear,christmasweek,fellesferie,holiday,timeadjust_summer,timeadjust_winter
2013-01-01,850508.5,36284.702,31.763913043478258,0.35935430464936735,3.883097677889361,3.8132289062271556,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-02,1079788.1,43410.223,36.67541666666667,-1.4038549156404354,2.1020572770953154,2.6087629725617445,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-03,1042113.8,82955.967,35.099583333333335,1.5320364538700944,8.415456696364949,4.980469897736651,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-04,1046514.5,72766.603,34.8075,1.9679675469380573,4.051289005443645,3.322028523316629,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-05,1010525.3,19034.862,35.375416666666666,1.1264109580475923,1.2823349174842975,1.9166372650112755,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-06,979326.5,25050.149,34.82541666666666,0.7197531732109376,1.2755706919108791,2.152660115481179,60.03372,3085.0,1141.0,1211.0,4938.0,0,0,0,0,0,0,0,0,0
2013-01-07,1124435.6,10808.484,38.52166666666667,0.6605424147795858,2.464360013844872,3.3238678289233774,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-08,1127742.3,10245.608,40.50791666666667,0.16963620365998933,1.5888171948772638,2.2672887667598136,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-09,1122229.8,24596.381,39.255,-1.0941085872490603,2.4378389258926054,2.527593512525716,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-10,1152542.1,41736.939,40.58625,-3.3215746573590486,0.04345093670147876,3.38188062213564,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-11,1161714.3,21962.145,41.81916666666667,-5.588769225383621,0.08833766829863149,3.580360775684485,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-12,1127754.2,10228.885,40.395,-7.69185524455342,0.3340224182958819,2.4475628472200217,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-13,1110067.4,12019.716,39.35791666666667,-9.271231526636617,0.25075400703321366,2.2626494494468177,57.34937,2453.0,-1801.0,641.0,678.0,0,0,0,0,0,0,0,0,0
2013-01-14,1230397.9,21796.626,46.293749999999996,-9.266398680395822,0.7643297189702302,2.631818297715392,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-15,1224592.4,8787.985,47.83875,-9.441326358906926,0.2881662669357134,2.7490491487329307,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-16,1234229.8,7654.3859999999995,51.11208333333334,-9.406288748332676,0.41726389956602816,3.0341978691511464,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-17,1241344.3,15175.194,53.43541666666667,-8.545751334831834,0.40262606864071854,3.34452554609229,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-18,1235250.6,33891.641,47.779583333333335,-8.948837875338484,1.5535097932739406,2.673561757070379,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-19,1160104.8,36799.434,40.15916666666667,-9.96208158337872,0.4513498269735554,2.225337536885521,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-20,1115007.3,35154.796,38.41416666666667,-7.08467431730492,0.16717049224479488,2.8888672641986797,54.10073,1401.0,-5149.0,256.0,610.0,0,0,0,0,0,0,0,0,0
2013-01-21,1232770.8,71271.212,41.225833333333334,-8.19779437845965,0.5322307818871783,3.8650727916899363,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-22,1264701.1,45818.61,46.9475,-10.172776528917359,0.5177129186286431,2.344798234058929,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-23,1283590.6,13910.492,54.24,-10.950851095513423,0.5114214203092237,2.097516834737645,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-24,1282300.3,6005.144,55.90416666666667,-9.673554926613035,0.40111526600909686,2.0254722299208945,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-25,1267536.8,20649.055,50.86666666666667,-8.614137653118425,1.2174451255760252,3.111517453790302,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-26,1116880.1,57712.024,37.50208333333333,-4.904354038686919,3.9297848590213817,4.222630740110873,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-27,1032159.8,58994.412,36.026666666666664,-3.923555708059359,7.163612490037257,4.929466119125779,50.949192,641.0,-7901.0,303.0,976.0,0,0,0,0,0,0,0,0,0
2013-01-28,1135870.8,61345.354,37.74875,-0.45428222987577577,4.524598993461808,5.03886609909487,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-01-29,1096684.4,59040.031,37.035833333333336,0.18609528832852384,4.556305040588275,3.7686661407317437,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-01-30,1052829.3,75791.472,35.5775,1.4016559423051216,13.065197854761074,6.455699596430688,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-01-31,1038212.4,63171.087,35.95333333333333,-0.46601363171547067,1.4813310775588981,3.605376028475549,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-02-01,1143210.9,20599.667999999998,38.55083333333334,-4.843004769869988,1.3845044937272268,2.2381840655571676,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-02-02,1052574.2,23848.294,36.49916666666667,-3.999533916682621,2.581480556359058,3.4340526418904758,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-02-03,1026235.0,36731.094,35.93416666666666,-4.381598901351863,4.044352470717041,2.8621296746955807,48.5833,700.0,-5892.0,440.0,4935.0,0,0,0,0,0,0,0,0,0
2013-02-04,1099068.9,69240.093,36.7925,-2.3005112908207193,8.526216380605835,3.805007335151176,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-05,1094920.5,39229.543,37.065,-3.03594358381325,2.5647330685874206,2.8054924015218035,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-06,1150838.8,21845.465,39.402499999999996,-3.3307776502893147,0.5337611462357795,3.580071672839926,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-07,1155509.4,13922.473,41.064166666666665,-5.894155692512069,0.037358860435595005,2.6562797637992204,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-08,1149421.1,16282.806,39.79625,-7.568802751433651,0.0973503952508038,2.3544380941184326,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-09,1080238.1,10902.098,38.69916666666666,-8.674790143489732,0.13355552693997758,2.634672814055058,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-10,1045883.1,14550.601,37.795,-7.864194253178241,0.5500528611857088,3.05167832793984,45.79832,422.0,-7171.0,259.0,1548.0,0,0,0,0,0,0,0,0,0
2013-02-11,1177552.1,32165.12,41.98666666666667,-7.747671770712117,0.31440976882012667,2.2352961296938854,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-12,1180568.8,20790.862,43.09583333333333,-6.92766165387964,0.23832460251674606,2.3052036428752842,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-13,1185605.8,8403.966,45.17124999999999,-6.318806531970092,0.23291989174061845,2.8828619281676082,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-14,1160879.5,42943.17,39.96125,-3.957829170156487,0.567135581582042,4.609994479376074,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-15,1153240.9,21513.564,40.23083333333333,-3.379778741907056,0.8935755531426728,2.9751003337129838,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-16,1049465.2,7474.651,38.51833333333334,-2.3117299929974724,1.0482593526951256,2.8519818354087114,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-17,994432.1,6866.086,37.71666666666667,-0.6219725669034425,7.057863561427884,3.2486843433564103,42.83855,-46.0,-9253.0,210.0,680.0,0,0,0,0,0,0,0,0,0
2013-02-18,1128248.5,34241.951,39.48041666666666,-0.03720588350150183,5.418564988657149,2.1666790968610488,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-19,1109444.3,49830.537,38.839166666666664,-2.9786681824217776,0.42371629769972485,2.944515215402456,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-20,1150167.7,36900.437,39.70458333333333,-5.073429530693875,0.2759638886169627,2.466761995768674,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-21,1189547.9,18435.015,43.67583333333334,-6.463002125997645,1.0477381038359537,1.9370535215799374,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-22,1165331.9,9599.506,42.899166666666666,-4.994340833885436,0.36807450786320145,1.928878839809819,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-23,1017544.9,33854.488,38.51083333333333,-1.5067651622103078,1.1333674367816702,2.1087529085682672,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-24,975272.4,52582.407,37.722500000000004,-1.0786737472186039,1.2255138526569427,2.379205808435909,40.00894,-630.0,-10761.0,176.0,1336.0,0,0,0,0,0,0,0,0,0
2013-02-25,1106962.1,39224.497,39.942083333333336,-1.406236209759251,0.5814414200207894,2.554008001080256,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-02-26,1108502.6,17038.788,40.46208333333333,-1.9674526897506384,2.1579377423252755,2.4634818665263167,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-02-27,1102929.9,14783.833,41.21083333333333,-0.8921062548949491,2.351549212331443,2.7551149385233953,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-02-28,1070786.0,49894.024,40.07083333333333,0.6275376907178236,4.307468982082143,4.823972841557958,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-03-01,1068506.3,27543.495,40.434999999999995,-0.4272521444993858,0.8837424779416676,3.96788859161594,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-03-02,989721.1,66366.768,39.09916666666667,0.3783836751571827,5.247649796501239,6.2395950845321195,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-03-03,968335.3,36982.409999999996,39.11,-0.7827021783441864,0.960139609744677,3.6724577026834346,37.655575,-635.0,-9909.0,368.0,3678.0,0,0,0,0,0,0,0,0,0
2013-03-04,1106705.2,16570.644,42.692499999999995,-0.046076727174271755,2.7902740568547184,3.2223589291601207,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-05,1054169.4,21999.682,40.91583333333333,-0.5706292703594523,1.3664222224369897,3.212626172105112,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-06,1061755.3,19846.936,41.47625,-0.40548372238712527,0.7662797268595157,3.119799420724853,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-07,1069569.3,81689.613,41.40625,-2.243658357309303,0.5513365473359174,2.8837570080913575,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-08,1059607.4,87689.975,40.757083333333334,-4.2250899889704625,0.24378979343329363,2.617225008246965,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-09,1002343.5,81900.05,39.9325,-5.518501927539685,0.5675885341733755,3.1122314791506187,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-10,992315.7,86917.553,39.64833333333333,-7.692198444376019,0.506937596323461,3.2227252589108306,35.296967,-665.0,-10933.0,248.0,1270.0,0,0,0,0,0,0,0,0,0
2013-03-11,1139845.5,43488.449,43.9925,-6.782400626806942,0.788632358426177,2.335814884351569,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-12,1147042.5,15413.296,47.1825,-4.692261779784716,1.4740310894079416,2.5827581636336103,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-13,1138437.5,14630.025,50.115833333333335,-6.6202233848460486,0.5056083177108862,2.9729920046245844,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-14,1144542.4,8236.767,53.459583333333335,-7.309283871600745,0.6315362063291816,2.1803282946658937,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-15,1146407.7,25485.535,48.58833333333334,-5.957291576420677,2.7277852411160923,3.243884101287767,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-16,1003478.1,65406.638,42.36,-2.6401276575873105,2.7910002822173055,4.1469564058581145,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-17,966615.1,90764.582,41.23375,-1.3428849079827812,1.1637233389000314,5.0250797817524235,32.49208,-1423.0,-12342.0,226.0,1118.0,0,0,0,0,0,0,0,0,0
2013-03-18,1094365.8,98364.292,42.870000000000005,-3.0021755158300327,0.255077938081092,5.178611049428885,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-19,1100415.1,69010.596,44.95541666666667,-6.261381127309542,0.1648576499262481,4.551988803578284,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-20,1132633.6,47029.945,48.42625,-5.361150373484222,0.6228021291854315,4.452360653100282,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-21,1137339.0,34414.024,56.36041666666667,-4.471791603106814,0.3521180192448913,3.7774957237506324,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-22,1106336.5,58131.439,47.0325,-6.237044730792758,0.17509378369979245,3.3535400091373955,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-23,1006226.4,55766.083,44.34916666666667,-5.753021528113691,0.2534486360960776,2.542877352655896,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-24,977213.7,35620.412,44.58291666666667,-3.90010312637747,0.3877195100250907,2.4694759133248017,29.767015,-2367.0,-14627.0,93.0,228.0,0,0,0,0,0,0,0,0,0
2013-03-25,1054455.5,35782.491,46.3975,-3.0952094264649452,0.17596779883452132,2.0952396769884647,27.425938,-3073.0,-15909.0,103.0,686.0,0,1,0,0,0,0,0,0,0
2013-03-26,1031154.3,27143.416,45.87125,-2.845311439627627,0.5761088404243222,2.106703664287665,27.425938,-3073.0,-15909.0,103.0,686.0,0,1,0,0,0,0,0,0,0
2013-03-27,1029283.1,21594.336,47.49166666666667,-3.0152033743468727,0.8740849563243461,2.087973376043742,27.425938,-3073.0,-15909.0,103.0,686.0,0,1,0,0,0,0,0,0,0
2013-03-28,1002124.8,28974.378,48.498333333333335,-2.9525359381930136,0.563464262398457,1.7987552640733826,27.425938,-3073.0,-15909.0,103.0,686.0,1,1,0,0,0,0,0,0,0
2013-03-29,930391.9,22361.632,47.155,-2.8047184509666927,0.4007727577858258,2.4968157342197492,27.425938,-3073.0,-15909.0,103.0,686.0,1,1,0,0,0,0,0,0,0
2013-03-30,925087.2,15143.215,47.147083333333335,-2.2678229272192763,0.4496915194227004,2.6457661223093063,27.425938,-3073.0,-15909.0,103.0,686.0,1,1,0,0,0,0,0,0,0
2013-03-31,857139.4,12726.437,46.40347826086956,-1.9527752716443298,1.7187723578362537,2.5264223860148434,27.425938,-3073.0,-15909.0,103.0,686.0,1,1,0,0,0,0,0,1,0
2013-04-01,918502.2,11152.465,47.41708333333333,-0.9965184803015736,0.492289598312621,2.5479817567466196,25.083582,-3863.0,-16665.0,67.0,810.0,1,1,0,0,0,0,0,0,0
2013-04-02,1029673.6,8359.743,56.375,-0.38095256051235177,0.38462504143808857,2.3868684761766126,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-03,1002872.4,16436.919,49.877916666666664,0.16716389749938534,0.8189698352762049,2.0475447281355486,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-04,993443.4,16474.936,50.41083333333333,0.41984560412992233,0.5623013141709076,2.214954872027713,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-05,995099.3,19652.876,52.52333333333333,0.19734740371874984,0.24986715139919047,2.176455201894384,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-06,898831.4,18181.999,49.44416666666667,-0.6203751561408902,1.9024181618058624,3.115802850696071,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-07,870505.5,30781.443,48.565416666666664,-1.1679999423853393,0.849755164581707,2.6543220022323024,25.083582,-3863.0,-16665.0,67.0,810.0,0,0,0,0,0,0,0,0,0
2013-04-08,1006109.2,6628.998,58.53916666666667,-1.4237991561896315,0.3384918769458327,2.0116832321837124,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-09,1003243.0,51433.899,53.430416666666666,-1.308997931356837,0.3377389217540922,2.0637712077930623,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-10,1002902.5,53922.563,53.574999999999996,-1.0061295931166385,0.14868592097998182,2.77498804815462,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-11,976312.3,33571.353,54.20291666666666,-0.2219864856411613,1.4398057117012832,3.6806068700217707,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-12,940286.7000000001,11930.23,53.374583333333334,1.268742515431302,1.7553338567963284,3.277485279742862,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-13,853860.0,7317.469,51.4025,2.194072008647018,1.7494307895380221,2.3317351930032455,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-14,817134.8,42994.383,47.001666666666665,3.2315964537053117,9.341949357891577,5.092597143642762,22.779957,-4810.0,-17218.0,77.0,488.0,0,0,0,0,0,0,0,0,0
2013-04-15,885455.3,38782.143,49.904583333333335,6.773707548916158,5.800458445019721,5.461451802718316,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-16,875605.9,35909.546,50.385,5.655429882367439,3.6720233428701876,4.581680640432607,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-17,847841.7,41380.231,45.232499999999995,5.565935090316057,7.166779355958473,5.370450635078967,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-18,842581.0,81442.668,39.07208333333333,5.647937923216234,14.986898520966303,5.952011413752825,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-19,832899.0,78979.932,36.98375,3.9622147327222836,4.189715174612787,4.8587395650767835,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-20,798342.5,22040.916,38.7125,2.999162424481121,0.4017760344702262,3.1541201566938857,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-21,786609.7,18490.657,38.452083333333334,4.311171201002645,0.39977014112864784,4.238286739463644,22.996529,-3840.0,-13863.0,2096.0,4897.0,0,0,0,0,0,0,0,0,0
2013-04-22,898235.2,29358.944,41.999583333333334,3.913291768962115,4.081798066864357,5.4817894210457725,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-23,851113.7,78004.489,37.456250000000004,5.403330827341673,4.966819044952206,6.539697568418884,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-24,855260.6,56798.983,39.92166666666667,4.689285582550462,5.791806330835467,5.433431236806821,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-25,857175.8,21793.717,40.71583333333333,4.394557424521245,3.7111322087917538,3.478149948227132,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-26,858791.0,14525.875,40.17958333333333,3.9238786558654577,3.1367113390846924,2.4728690185076436,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-27,792021.3,14573.326,37.884166666666665,3.5751971379594356,0.7140034671624135,2.3660604407848687,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-28,765969.6,31831.377,35.83625,2.818868386691426,6.050133748164623,4.90975127995127,22.458235,-4452.0,-12000.0,1357.0,3290.0,0,0,0,0,0,0,0,0,0
2013-04-29,857888.7,72043.798,38.77291666666667,3.8970509222573697,9.748024409060843,4.859695286975012,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-04-30,842731.9,62186.512,39.51958333333334,4.333671555603317,3.4974429567294596,4.233714791094634,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-05-01,775244.3,13902.914999999999,38.770833333333336,3.1547930023134128,3.4932532905763254,4.525579961412817,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,1,0,0
2013-05-02,848341.3,20302.261000000002,41.71375,3.6345747320067923,2.433321094358571,4.541060837157932,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-05-03,851788.1,16948.902000000002,40.97,2.958019842917878,7.172594038449165,4.079709139773647,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-05-04,758999.5,42865.911,38.26375,4.303654514350782,7.2065603252752855,3.9595061628407984,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-05-05,733094.5,20655.176,38.495,6.458625598406787,1.39872133231577,3.668033357784701,21.666403,-6134.0,-9258.0,1021.0,3690.0,0,0,0,0,0,0,0,0,0
2013-05-06,825172.6,8755.326,43.74416666666667,8.24586309731737,4.479006990111857,3.805811403964403,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-07,826300.0,15526.586,40.92625,9.204798764782593,2.972591115040299,2.684610992729007,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-08,799395.0,29282.697,38.205,9.816149956901775,5.376578279828962,3.2351981946573947,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-09,727590.4,20856.333,35.25208333333333,9.84436349042271,6.467225777517233,2.8332908991238335,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,1,0,0
2013-05-10,770213.3,46800.737,35.619166666666665,7.458700370246468,3.9256764435025446,3.2353578888012287,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-11,727227.6,26438.321,33.574999999999996,7.631654688929903,4.509860315379065,3.373779368538518,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-12,723442.4,19542.493,34.16958333333333,7.35315574943593,4.142435849724113,2.947254837900362,24.501312,-5549.0,-8824.0,4636.0,2306.0,0,0,0,0,0,0,0,0,0
2013-05-13,828330.0,40295.014,39.62625,6.274121951011469,7.319814394115605,4.2433432103421955,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,0,0,0
2013-05-14,833373.5,25302.277000000002,39.815,5.725900947548812,1.1877163328778133,3.878816827812446,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,0,0,0
2013-05-15,829348.2,49128.245,38.69291666666667,7.079075735903721,8.148052636527328,4.171223185753055,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,0,0,0
2013-05-16,816634.7,28324.23,36.37916666666667,10.850078024749834,3.456769374261815,4.168096233451646,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,0,0,0
2013-05-17,786011.4,45315.662,34.195,13.956212798484396,0.668418156082071,3.8969722636945385,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,1,0,0
2013-05-18,676856.0,32048.415,30.52625,16.604083898297688,0.6364803684851972,3.1778495713311408,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,0,0,0
2013-05-19,666610.1,11850.327,30.496666666666666,16.777107145816604,0.28086159923714404,2.7140358374553553,30.59663,-2210.0,-6144.0,8260.0,3912.0,0,0,0,0,0,0,1,0,0
2013-05-20,741965.1,6989.435,33.04625,14.765232036660025,4.695368601207074,2.902351628305255,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,1,0,0
2013-05-21,801219.2,16261.254,37.485,12.821897014734402,6.215232943909991,2.313685055939737,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-22,791043.9,66839.163,33.67416666666667,10.66605807503664,17.17137053843469,3.710246622780778,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-23,839596.0,43080.314,38.19541666666667,9.869763095289464,4.94214510558634,3.7491689558411196,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-24,807599.0,16347.621,38.28541666666667,9.85073384309509,0.6050076679887991,2.224778620532833,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-25,699209.5,22287.872,33.214999999999996,11.516284303480772,0.4770151662680455,2.4146254608739173,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-26,656621.7,37863.46,28.75916666666667,13.060545747884488,0.1106342002510974,2.515616524108123,39.530624,2576.0,-6168.0,11258.0,3212.0,0,0,0,0,0,0,0,0,0
2013-05-27,823122.2000000001,15058.044,40.852916666666665,12.971418527978352,3.7870746789440592,2.740121054461031,46.511066,5420.0,-7271.0,9401.0,1469.0,0,0,0,0,0,0,0,0,0
